loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-13,258,True,3PT,Above the Break 3,25,0021800014,20181018,Center(C)
119,223,False,3PT,Above the Break 3,25,0021800014,20181018,Right Side Center(RC)
-40,-1,True,2PT,In The Paint (Non-RA),4,0021800014,20181018,Center(C)
-34,214,True,2PT,Mid-Range,21,0021800014,20181018,Center(C)
-16,41,True,2PT,In The Paint (Non-RA),4,0021800014,20181018,Center(C)
6,0,True,2PT,Restricted Area,0,0021800014,20181018,Center(C)
81,97,True,2PT,Mid-Range,12,0021800014,20181018,Right Side(R)
-103,242,False,3PT,Above the Break 3,26,0021800014,20181018,Left Side Center(LC)
0,57,False,2PT,In The Paint (Non-RA),5,0021800014,20181018,Center(C)
-34,-15,False,2PT,Restricted Area,3,0021800014,20181018,Center(C)
-159,125,False,2PT,Mid-Range,20,0021800014,20181018,Left Side Center(LC)
100,240,True,3PT,Above the Break 3,26,0021800014,20181018,Right Side Center(RC)
-52,300,False,3PT,Above the Break 3,30,0021800014,20181018,Center(C)
81,264,False,3PT,Above the Break 3,27,0021800014,20181018,Center(C)
-21,16,True,2PT,Restricted Area,2,0021800014,20181018,Center(C)
-31,250,False,3PT,Above the Break 3,25,0021800014,20181018,Center(C)
17,20,True,2PT,Restricted Area,2,0021800014,20181018,Center(C)
-98,79,True,2PT,Mid-Range,12,0021800014,20181018,Left Side(L)
-19,16,True,2PT,Restricted Area,2,0021800014,20181018,Center(C)
-68,190,False,2PT,Mid-Range,20,0021800031,20181020,Left Side Center(LC)
-2,17,True,2PT,Restricted Area,1,0021800031,20181020,Center(C)
9,5,True,2PT,Restricted Area,1,0021800031,20181020,Center(C)
-22,116,False,2PT,In The Paint (Non-RA),11,0021800031,20181020,Center(C)
-20,63,True,2PT,In The Paint (Non-RA),6,0021800031,20181020,Center(C)
-231,48,True,3PT,Left Corner 3,23,0021800031,20181020,Left Side(L)
-46,247,False,3PT,Above the Break 3,25,0021800031,20181020,Center(C)
19,1,True,2PT,Restricted Area,1,0021800031,20181020,Center(C)
-5,4,True,2PT,Restricted Area,0,0021800031,20181020,Center(C)
233,-19,False,3PT,Right Corner 3,23,0021800031,20181020,Right Side(R)
-46,139,False,2PT,Mid-Range,14,0021800031,20181020,Center(C)
-115,15,True,2PT,Mid-Range,11,0021800031,20181020,Left Side(L)
-3,6,True,2PT,Restricted Area,0,0021800031,20181020,Center(C)
-127,223,False,3PT,Above the Break 3,25,0021800031,20181020,Left Side Center(LC)
-46,128,False,2PT,In The Paint (Non-RA),13,0021800031,20181020,Center(C)
-22,-3,True,2PT,Restricted Area,2,0021800031,20181020,Center(C)
-19,0,True,2PT,Restricted Area,1,0021800031,20181020,Center(C)
-23,11,False,2PT,Restricted Area,2,0021800031,20181020,Center(C)
20,6,True,2PT,Restricted Area,2,0021800031,20181020,Center(C)
120,216,False,3PT,Above the Break 3,24,0021800031,20181020,Right Side Center(RC)
-51,254,True,3PT,Above the Break 3,25,0021800031,20181020,Center(C)
229,-8,True,3PT,Right Corner 3,22,0021800044,20181022,Right Side(R)
133,229,True,3PT,Above the Break 3,26,0021800044,20181022,Right Side Center(RC)
-113,98,True,2PT,Mid-Range,14,0021800044,20181022,Left Side(L)
-134,29,True,2PT,Mid-Range,13,0021800044,20181022,Left Side(L)
117,219,True,3PT,Above the Break 3,24,0021800044,20181022,Right Side Center(RC)
44,156,True,2PT,Mid-Range,16,0021800044,20181022,Center(C)
216,117,True,3PT,Above the Break 3,24,0021800044,20181022,Right Side Center(RC)
127,222,False,3PT,Above the Break 3,25,0021800044,20181022,Right Side Center(RC)
0,12,True,2PT,Restricted Area,1,0021800044,20181022,Center(C)
-133,18,False,2PT,Mid-Range,13,0021800044,20181022,Left Side(L)
31,190,False,2PT,Mid-Range,19,0021800044,20181022,Center(C)
-3,7,True,2PT,Restricted Area,0,0021800044,20181022,Center(C)
-6,13,True,2PT,Restricted Area,1,0021800044,20181022,Center(C)
30,262,True,3PT,Above the Break 3,26,0021800044,20181022,Center(C)
-193,176,False,3PT,Above the Break 3,26,0021800044,20181022,Left Side Center(LC)
-17,0,True,2PT,Restricted Area,1,0021800056,20181024,Center(C)
22,-4,False,2PT,Restricted Area,2,0021800056,20181024,Center(C)
-17,11,True,2PT,Restricted Area,2,0021800056,20181024,Center(C)
-157,211,False,3PT,Above the Break 3,26,0021800056,20181024,Left Side Center(LC)
-23,-3,True,2PT,Restricted Area,2,0021800056,20181024,Center(C)
-2,23,False,2PT,Restricted Area,2,0021800056,20181024,Center(C)
-8,11,False,2PT,Restricted Area,1,0021800056,20181024,Center(C)
-5,11,False,2PT,Restricted Area,1,0021800056,20181024,Center(C)
-147,212,True,3PT,Above the Break 3,25,0021800056,20181024,Left Side Center(LC)
-6,14,True,2PT,Restricted Area,1,0021800056,20181024,Center(C)
-145,200,False,3PT,Above the Break 3,24,0021800056,20181024,Left Side Center(LC)
1,8,True,2PT,Restricted Area,0,0021800056,20181024,Center(C)
-116,216,False,3PT,Above the Break 3,24,0021800056,20181024,Left Side Center(LC)
12,25,False,2PT,Restricted Area,2,0021800056,20181024,Center(C)
14,25,False,2PT,Restricted Area,2,0021800056,20181024,Center(C)
236,35,False,3PT,Right Corner 3,23,0021800056,20181024,Right Side(R)
9,10,True,2PT,Restricted Area,1,0021800056,20181024,Center(C)
1,10,True,2PT,Restricted Area,1,0021800056,20181024,Center(C)
-40,204,False,2PT,Mid-Range,20,0021800056,20181024,Center(C)
-5,14,True,2PT,Restricted Area,1,0021800056,20181024,Center(C)
-105,135,True,2PT,Mid-Range,17,0021800056,20181024,Left Side Center(LC)
13,210,False,2PT,Mid-Range,21,0021800056,20181024,Center(C)
230,30,True,3PT,Right Corner 3,23,0021800067,20181026,Right Side(R)
-14,13,False,2PT,Restricted Area,1,0021800067,20181026,Center(C)
-14,0,False,2PT,Restricted Area,1,0021800067,20181026,Center(C)
-15,11,False,2PT,Restricted Area,1,0021800067,20181026,Center(C)
1,247,False,3PT,Above the Break 3,24,0021800067,20181026,Center(C)
231,104,False,3PT,Above the Break 3,25,0021800067,20181026,Right Side Center(RC)
-228,4,True,3PT,Left Corner 3,22,0021800067,20181026,Left Side(L)
58,245,True,3PT,Above the Break 3,25,0021800067,20181026,Center(C)
3,4,True,2PT,Restricted Area,0,0021800067,20181026,Center(C)
-14,10,False,2PT,Restricted Area,1,0021800067,20181026,Center(C)
147,232,True,3PT,Above the Break 3,27,0021800067,20181026,Right Side Center(RC)
162,205,False,3PT,Above the Break 3,26,0021800067,20181026,Right Side Center(RC)
2,20,True,2PT,Restricted Area,2,0021800067,20181026,Center(C)
24,254,False,3PT,Above the Break 3,25,0021800067,20181026,Center(C)
13,25,False,2PT,Restricted Area,2,0021800067,20181026,Center(C)
-9,20,False,2PT,Restricted Area,2,0021800067,20181026,Center(C)
-7,17,True,2PT,Restricted Area,1,0021800076,20181027,Center(C)
40,38,False,2PT,In The Paint (Non-RA),5,0021800076,20181027,Center(C)
-230,-13,False,3PT,Left Corner 3,23,0021800076,20181027,Left Side(L)
-39,64,False,2PT,In The Paint (Non-RA),7,0021800076,20181027,Center(C)
-5,12,True,2PT,Restricted Area,1,0021800076,20181027,Center(C)
-45,28,False,2PT,In The Paint (Non-RA),5,0021800076,20181027,Center(C)
-232,-4,True,3PT,Left Corner 3,23,0021800076,20181027,Left Side(L)
-13,31,False,2PT,Restricted Area,3,0021800076,20181027,Center(C)
-4,9,False,2PT,Restricted Area,0,0021800076,20181027,Center(C)
-75,168,True,2PT,Mid-Range,18,0021800076,20181027,Left Side Center(LC)
-124,34,False,2PT,Mid-Range,12,0021800076,20181027,Left Side(L)
13,31,True,2PT,Restricted Area,3,0021800076,20181027,Center(C)
6,11,True,2PT,Restricted Area,1,0021800076,20181027,Center(C)
2,4,True,2PT,Restricted Area,0,0021800076,20181027,Center(C)
-93,243,False,3PT,Above the Break 3,26,0021800076,20181027,Left Side Center(LC)
-169,180,False,3PT,Above the Break 3,24,0021800076,20181027,Left Side Center(LC)
-3,9,True,2PT,Restricted Area,0,0021800076,20181027,Center(C)
92,235,False,3PT,Above the Break 3,25,0021800076,20181027,Right Side Center(RC)
148,116,True,2PT,Mid-Range,18,0021800076,20181027,Right Side Center(RC)
-90,78,False,2PT,Mid-Range,11,0021800091,20181029,Left Side(L)
-98,0,False,2PT,Mid-Range,9,0021800091,20181029,Left Side(L)
-5,3,True,2PT,Restricted Area,0,0021800091,20181029,Center(C)
-3,3,True,2PT,Restricted Area,0,0021800091,20181029,Center(C)
150,248,True,3PT,Above the Break 3,28,0021800091,20181029,Right Side Center(RC)
143,227,False,3PT,Above the Break 3,26,0021800091,20181029,Right Side Center(RC)
6,93,False,2PT,In The Paint (Non-RA),9,0021800091,20181029,Center(C)
7,22,True,2PT,Restricted Area,2,0021800091,20181029,Center(C)
2,55,False,2PT,In The Paint (Non-RA),5,0021800091,20181029,Center(C)
228,96,False,3PT,Above the Break 3,24,0021800091,20181029,Right Side Center(RC)
153,205,False,3PT,Above the Break 3,25,0021800091,20181029,Right Side Center(RC)
-16,4,True,2PT,Restricted Area,1,0021800091,20181029,Center(C)
80,241,True,3PT,Above the Break 3,25,0021800091,20181029,Right Side Center(RC)
-165,237,False,3PT,Above the Break 3,28,0021800091,20181029,Left Side Center(LC)
15,5,True,2PT,Restricted Area,1,0021800091,20181029,Center(C)
-6,36,False,2PT,Restricted Area,3,0021800091,20181029,Center(C)
-22,4,True,2PT,Restricted Area,2,0021800091,20181029,Center(C)
44,243,True,3PT,Above the Break 3,24,0021800106,20181031,Center(C)
103,232,False,3PT,Above the Break 3,25,0021800106,20181031,Right Side Center(RC)
106,236,False,3PT,Above the Break 3,25,0021800106,20181031,Right Side Center(RC)
-8,14,True,2PT,Restricted Area,1,0021800106,20181031,Center(C)
-5,14,False,2PT,Restricted Area,1,0021800106,20181031,Center(C)
14,21,False,2PT,Restricted Area,2,0021800106,20181031,Center(C)
106,62,False,2PT,Mid-Range,12,0021800106,20181031,Right Side(R)
0,5,True,2PT,Restricted Area,0,0021800106,20181031,Center(C)
0,39,False,2PT,Restricted Area,3,0021800106,20181031,Center(C)
230,-10,True,3PT,Right Corner 3,23,0021800106,20181031,Right Side(R)
4,10,True,2PT,Restricted Area,1,0021800106,20181031,Center(C)
-14,-3,False,2PT,Restricted Area,1,0021800106,20181031,Center(C)
15,42,False,2PT,In The Paint (Non-RA),4,0021800106,20181031,Center(C)
-5,2,True,2PT,Restricted Area,0,0021800106,20181031,Center(C)
2,2,True,2PT,Restricted Area,0,0021800106,20181031,Center(C)
-136,217,False,3PT,Above the Break 3,25,0021800106,20181031,Left Side Center(LC)
-131,176,True,2PT,Mid-Range,21,0021800106,20181031,Left Side Center(LC)
-28,12,True,2PT,Restricted Area,3,0021800106,20181031,Center(C)
-143,-1,True,2PT,Mid-Range,14,0021800106,20181031,Left Side(L)
-17,184,False,2PT,Mid-Range,18,0021800106,20181031,Center(C)
-1,37,False,2PT,Restricted Area,3,0021800106,20181031,Center(C)
-150,231,False,3PT,Above the Break 3,27,0021800106,20181031,Left Side Center(LC)
-11,10,True,2PT,Restricted Area,1,0021800106,20181031,Center(C)
128,81,False,2PT,Mid-Range,15,0021800106,20181031,Right Side(R)
-6,11,True,2PT,Restricted Area,1,0021800120,20181102,Center(C)
157,201,True,3PT,Above the Break 3,25,0021800120,20181102,Right Side Center(RC)
-8,6,False,2PT,Restricted Area,1,0021800120,20181102,Center(C)
6,257,False,3PT,Above the Break 3,25,0021800120,20181102,Center(C)
-76,192,False,2PT,Mid-Range,20,0021800120,20181102,Left Side Center(LC)
24,15,True,2PT,Restricted Area,2,0021800120,20181102,Center(C)
-222,41,False,3PT,Left Corner 3,22,0021800120,20181102,Left Side(L)
44,209,False,2PT,Mid-Range,21,0021800120,20181102,Center(C)
74,263,False,3PT,Above the Break 3,27,0021800120,20181102,Center(C)
95,237,False,3PT,Above the Break 3,25,0021800120,20181102,Right Side Center(RC)
138,8,False,2PT,Mid-Range,13,0021800120,20181102,Right Side(R)
-22,-1,False,2PT,Restricted Area,2,0021800120,20181102,Center(C)
10,5,True,2PT,Restricted Area,1,0021800120,20181102,Center(C)
-23,15,False,2PT,Restricted Area,2,0021800120,20181102,Center(C)
-35,59,True,2PT,In The Paint (Non-RA),6,0021800120,20181102,Center(C)
-12,1,True,2PT,Restricted Area,1,0021800120,20181102,Center(C)
84,238,True,3PT,Above the Break 3,25,0021800120,20181102,Right Side Center(RC)
-120,235,False,3PT,Above the Break 3,26,0021800120,20181102,Left Side Center(LC)
15,2,False,2PT,Restricted Area,1,0021800120,20181102,Center(C)
-6,37,False,2PT,Restricted Area,3,0021800120,20181102,Center(C)
143,-19,False,2PT,Mid-Range,14,0021800120,20181102,Right Side(R)
-6,5,True,2PT,Restricted Area,0,0021800129,20181103,Center(C)
-36,248,True,3PT,Above the Break 3,25,0021800129,20181103,Center(C)
-75,163,False,2PT,Mid-Range,17,0021800129,20181103,Left Side Center(LC)
-51,19,False,2PT,In The Paint (Non-RA),5,0021800129,20181103,Center(C)
-19,10,False,2PT,Restricted Area,2,0021800129,20181103,Center(C)
148,206,False,3PT,Above the Break 3,25,0021800129,20181103,Right Side Center(RC)
-231,16,False,3PT,Left Corner 3,23,0021800129,20181103,Left Side(L)
14,11,False,2PT,Restricted Area,1,0021800129,20181103,Center(C)
6,13,False,2PT,Restricted Area,1,0021800129,20181103,Center(C)
106,248,False,3PT,Above the Break 3,26,0021800129,20181103,Right Side Center(RC)
31,157,False,2PT,Mid-Range,16,0021800129,20181103,Center(C)
18,258,False,3PT,Above the Break 3,25,0021800129,20181103,Center(C)
-134,233,False,3PT,Above the Break 3,26,0021800129,20181103,Left Side Center(LC)
-3,12,True,2PT,Restricted Area,1,0021800129,20181103,Center(C)
40,272,False,3PT,Above the Break 3,27,0021800129,20181103,Center(C)
8,12,True,2PT,Restricted Area,1,0021800129,20181103,Center(C)
97,252,False,3PT,Above the Break 3,27,0021800143,20181105,Right Side Center(RC)
-2,10,True,2PT,Restricted Area,1,0021800143,20181105,Center(C)
-3,7,False,2PT,Restricted Area,0,0021800143,20181105,Center(C)
-7,10,False,2PT,Restricted Area,1,0021800143,20181105,Center(C)
-14,7,True,2PT,Restricted Area,1,0021800143,20181105,Center(C)
-172,180,True,3PT,Above the Break 3,24,0021800143,20181105,Left Side Center(LC)
-12,-3,True,2PT,Restricted Area,1,0021800143,20181105,Center(C)
-185,163,False,3PT,Above the Break 3,24,0021800143,20181105,Left Side Center(LC)
5,1,False,2PT,Restricted Area,0,0021800143,20181105,Center(C)
-13,8,True,2PT,Restricted Area,1,0021800143,20181105,Center(C)
94,236,False,3PT,Above the Break 3,25,0021800143,20181105,Right Side Center(RC)
7,55,True,2PT,In The Paint (Non-RA),5,0021800143,20181105,Center(C)
3,251,True,3PT,Above the Break 3,25,0021800143,20181105,Center(C)
74,252,True,3PT,Above the Break 3,26,0021800143,20181105,Center(C)
32,250,True,3PT,Above the Break 3,25,0021800143,20181105,Center(C)
70,205,False,2PT,Mid-Range,21,0021800143,20181105,Right Side Center(RC)
-4,250,False,3PT,Above the Break 3,25,0021800143,20181105,Center(C)
168,-7,False,2PT,Mid-Range,16,0021800143,20181105,Right Side(R)
18,251,False,3PT,Above the Break 3,25,0021800143,20181105,Center(C)
-73,25,True,2PT,In The Paint (Non-RA),7,0021800143,20181105,Center(C)
166,209,False,3PT,Above the Break 3,26,0021800143,20181105,Right Side Center(RC)
3,0,True,2PT,Restricted Area,0,0021800143,20181105,Center(C)
1,8,True,2PT,Restricted Area,0,0021800143,20181105,Center(C)
-6,0,True,2PT,Restricted Area,0,0021800143,20181105,Center(C)
132,31,False,2PT,Mid-Range,13,0021800143,20181105,Right Side(R)
-9,269,False,3PT,Above the Break 3,26,0021800159,20181107,Center(C)
15,195,False,2PT,Mid-Range,19,0021800159,20181107,Center(C)
-3,186,True,2PT,Mid-Range,18,0021800159,20181107,Center(C)
-149,155,True,2PT,Mid-Range,21,0021800159,20181107,Left Side Center(LC)
-155,216,True,3PT,Above the Break 3,26,0021800159,20181107,Left Side Center(LC)
11,10,True,2PT,Restricted Area,1,0021800159,20181107,Center(C)
-154,117,False,2PT,Mid-Range,19,0021800159,20181107,Left Side Center(LC)
-24,43,False,2PT,In The Paint (Non-RA),4,0021800159,20181107,Center(C)
-20,6,True,2PT,Restricted Area,2,0021800159,20181107,Center(C)
-23,13,False,2PT,Restricted Area,2,0021800159,20181107,Center(C)
15,267,False,3PT,Above the Break 3,26,0021800159,20181107,Center(C)
-131,126,False,2PT,Mid-Range,18,0021800159,20181107,Left Side Center(LC)
-16,15,True,2PT,Restricted Area,2,0021800159,20181107,Center(C)
-37,167,False,2PT,Mid-Range,17,0021800159,20181107,Center(C)
-10,3,False,2PT,Restricted Area,1,0021800159,20181107,Center(C)
27,-4,True,2PT,Restricted Area,2,0021800159,20181107,Center(C)
-16,3,True,2PT,Restricted Area,1,0021800159,20181107,Center(C)
-20,4,False,2PT,Restricted Area,2,0021800159,20181107,Center(C)
18,3,False,2PT,Restricted Area,1,0021800159,20181107,Center(C)
174,248,True,3PT,Above the Break 3,30,0021800159,20181107,Right Side Center(RC)
202,148,False,3PT,Above the Break 3,25,0021800159,20181107,Right Side Center(RC)
-55,143,False,2PT,Mid-Range,15,0021800159,20181107,Center(C)
-27,17,False,2PT,Restricted Area,3,0021800159,20181107,Center(C)
16,8,False,2PT,Restricted Area,1,0021800159,20181107,Center(C)
17,4,False,2PT,Restricted Area,1,0021800159,20181107,Center(C)
29,3,False,2PT,Restricted Area,2,0021800159,20181107,Center(C)
-48,73,False,2PT,In The Paint (Non-RA),8,0021800178,20181110,Left Side(L)
3,-1,True,2PT,Restricted Area,0,0021800178,20181110,Center(C)
-6,0,True,2PT,Restricted Area,0,0021800178,20181110,Center(C)
234,5,True,3PT,Right Corner 3,23,0021800178,20181110,Right Side(R)
83,240,False,3PT,Above the Break 3,25,0021800178,20181110,Right Side Center(RC)
-13,6,False,2PT,Restricted Area,1,0021800178,20181110,Center(C)
157,134,True,2PT,Mid-Range,20,0021800178,20181110,Right Side Center(RC)
-13,6,True,2PT,Restricted Area,1,0021800178,20181110,Center(C)
175,64,False,2PT,Mid-Range,18,0021800178,20181110,Right Side(R)
-79,236,False,3PT,Above the Break 3,24,0021800178,20181110,Left Side Center(LC)
19,13,True,2PT,Restricted Area,2,0021800178,20181110,Center(C)
-23,18,False,2PT,Restricted Area,2,0021800178,20181110,Center(C)
0,-6,True,2PT,Restricted Area,0,0021800178,20181110,Center(C)
2,64,False,2PT,In The Paint (Non-RA),6,0021800178,20181110,Center(C)
41,49,False,2PT,In The Paint (Non-RA),6,0021800178,20181110,Center(C)
-13,12,True,2PT,Restricted Area,1,0021800178,20181110,Center(C)
4,10,True,2PT,Restricted Area,1,0021800178,20181110,Center(C)
53,253,False,3PT,Above the Break 3,25,0021800178,20181110,Center(C)
-6,28,False,2PT,Restricted Area,2,0021800178,20181110,Center(C)
90,184,False,2PT,Mid-Range,20,0021800178,20181110,Right Side Center(RC)
-24,7,False,2PT,Restricted Area,2,0021800178,20181110,Center(C)
-96,189,False,2PT,Mid-Range,21,0021800178,20181110,Left Side Center(LC)
17,5,False,2PT,Restricted Area,1,0021800193,20181112,Center(C)
-92,243,False,3PT,Above the Break 3,25,0021800193,20181112,Left Side Center(LC)
23,9,False,2PT,Restricted Area,2,0021800193,20181112,Center(C)
88,282,False,3PT,Above the Break 3,29,0021800193,20181112,Center(C)
-8,5,True,2PT,Restricted Area,0,0021800193,20181112,Center(C)
-171,6,True,2PT,Mid-Range,17,0021800193,20181112,Left Side(L)
186,-16,False,2PT,Mid-Range,18,0021800193,20181112,Right Side(R)
1,15,True,2PT,Restricted Area,1,0021800193,20181112,Center(C)
103,190,False,2PT,Mid-Range,21,0021800193,20181112,Right Side Center(RC)
-8,130,True,2PT,In The Paint (Non-RA),13,0021800193,20181112,Center(C)
-198,1,True,2PT,Mid-Range,19,0021800193,20181112,Left Side(L)
-155,214,False,3PT,Above the Break 3,26,0021800193,20181112,Left Side Center(LC)
-5,5,True,2PT,Restricted Area,0,0021800193,20181112,Center(C)
-235,-17,False,3PT,Left Corner 3,23,0021800193,20181112,Left Side(L)
-28,62,False,2PT,In The Paint (Non-RA),6,0021800193,20181112,Center(C)
-142,71,False,2PT,Mid-Range,15,0021800193,20181112,Left Side(L)
-20,6,True,2PT,Restricted Area,2,0021800193,20181112,Center(C)
-82,188,False,2PT,Mid-Range,20,0021800193,20181112,Left Side Center(LC)
-2,163,False,2PT,Mid-Range,16,0021800193,20181112,Center(C)
